tree_id,road_id,road_name,road_type,species_id,species_arabic,species_english,spacing_m,selection_reason,status,priority,latitude,longitude
KED-AFF-016854,KED-ROAD-04509,شارع مسجد ابو الحمد,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14146632143643,30.124193186950173
KED-AFF-016855,KED-ROAD-04509,شارع مسجد ابو الحمد,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14146523790901,30.124119832720282
KED-AFF-016856,KED-ROAD-04509,شارع مسجد ابو الحمد,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14146415433983,30.12404647849553
KED-AFF-016857,KED-ROAD-04509,شارع مسجد ابو الحمد,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141463070728914,30.123973124275924
KED-AFF-016858,KED-ROAD-04510,شارع اللواء محمود ابراهيم الكومى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141578651964107,30.123863686206693
KED-AFF-016859,KED-ROAD-04510,شارع اللواء محمود ابراهيم الكومى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141641738109293,30.123862009425817
KED-AFF-016860,KED-ROAD-04511,شارع اللواء محمود ابراهيم الكومى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141634048039442,30.12386221382222
KED-AFF-016861,KED-ROAD-04511,شارع اللواء محمود ابراهيم الكومى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141570961894164,30.1238638906024
KED-AFF-016862,KED-ROAD-04512,شارع 5,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141750660322973,30.124018815467483
KED-AFF-016863,KED-ROAD-04512,شارع 5,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141750908246202,30.123945450776016
KED-AFF-016864,KED-ROAD-04517,شارع صلاح سالم,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141635673271722,30.1244703075417
KED-AFF-016865,KED-ROAD-04517,شارع صلاح سالم,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141572599305295,30.12447251948662
KED-AFF-016866,KED-ROAD-04518,شارع صلاح سالم,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.14158762673196,30.124471992489426
KED-AFF-016867,KED-ROAD-04518,شارع صلاح سالم,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1416507006982,30.12446978054298
KED-AFF-016868,KED-ROAD-04519,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141697649430572,30.124673982917187
KED-AFF-016869,KED-ROAD-04519,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141634551585714,30.12467488933757
KED-AFF-016870,KED-ROAD-04519,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.14157145374022,30.124675795753284
KED-AFF-016871,KED-ROAD-04520,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141590850573518,30.12467551711361
KED-AFF-016872,KED-ROAD-04520,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1416539484188,30.124674610696463
KED-AFF-016873,KED-ROAD-04520,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141717046263476,30.124673704274645
KED-AFF-016874,KED-ROAD-04523,شارع 5,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141750739846294,30.123995284520035
KED-AFF-016875,KED-ROAD-04523,شارع 5,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141750491894616,30.124068649213594
KED-AFF-016876,KED-ROAD-04530,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141915675580933,30.123990942779482
KED-AFF-016877,KED-ROAD-04531,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.14191542455368,30.123982557198357
KED-AFF-016878,KED-ROAD-04533,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139772890448494,30.113578579631014
KED-AFF-016879,KED-ROAD-04533,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139833530360825,30.11359887347789
KED-AFF-016880,KED-ROAD-04534,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139773609558816,30.11357882028945
KED-AFF-016881,KED-ROAD-04534,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1397129696444,30.113558526465226
KED-AFF-016882,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139966839617948,30.114206168617056
KED-AFF-016883,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.13990528064312,30.1141900427975
KED-AFF-016884,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.13984372166705,30.114173916995664
KED-AFF-016885,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139782162689716,30.11415779121156
KED-AFF-016886,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.13972060371113,30.114141665445178
KED-AFF-016887,KED-ROAD-04535,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.1396590447313,30.114125539696516
KED-AFF-016888,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139691460396744,30.11413403117471
KED-AFF-016889,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139753019375906,30.114150156932705
KED-AFF-016890,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139814578353825,30.114166282708418
KED-AFF-016891,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139876137330507,30.11418240850186
KED-AFF-016892,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139937696305925,30.11419853431303
KED-AFF-016893,KED-ROAD-04536,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.139999255280088,30.114214660141922
KED-AFF-016894,KED-ROAD-04537,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139844892187213,30.113240007762744
KED-AFF-016895,KED-ROAD-04537,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139784294351312,30.11321954479694
KED-AFF-016896,KED-ROAD-04538,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139840107820504,30.113238392154145
KED-AFF-016897,KED-ROAD-04538,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139900705654433,30.11325885514125
KED-AFF-016898,KED-ROAD-04539,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139914025033264,30.11348421442609
KED-AFF-016899,KED-ROAD-04539,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139929014570626,30.11341295096943
KED-AFF-016900,KED-ROAD-04539,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139944004067083,30.113341687493403
KED-AFF-016901,KED-ROAD-04540,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139929575186486,30.11341028567795
KED-AFF-016902,KED-ROAD-04540,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139914585650647,30.113481549135336
KED-AFF-016903,KED-ROAD-04540,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139899596073896,30.11355281257335
KED-AFF-016904,KED-ROAD-04541,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139915756963717,30.11455916422094
KED-AFF-016905,KED-ROAD-04541,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139969803369457,30.11453154921789
KED-AFF-016906,KED-ROAD-04542,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139922333552665,30.114548376741375
KED-AFF-016907,KED-ROAD-04542,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13989511746431,30.11461408082777
KED-AFF-016908,KED-ROAD-04543,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139780031473304,30.115321115620784
KED-AFF-016909,KED-ROAD-04543,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13971914480143,30.115301845995322
KED-AFF-016910,KED-ROAD-04544,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139828610922628,30.11480363561035
KED-AFF-016911,KED-ROAD-04545,شارع صافي دراز,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139826131974008,30.114810696847783
KED-AFF-016912,KED-ROAD-04546,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1398491650354,30.114965597042335
KED-AFF-016913,KED-ROAD-04546,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.13980593702497,30.114921723584963
KED-AFF-016914,KED-ROAD-04547,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139836961453675,30.114961824700902
KED-AFF-016915,KED-ROAD-04547,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139897944972983,30.11498067578641
KED-AFF-016916,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140610726805658,30.11622796386629
KED-AFF-016917,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14062797494773,30.116157393655087
KED-AFF-016918,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14064522304947,30.116086823421252
KED-AFF-016919,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14066247111084,30.116016253164794
KED-AFF-016920,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140679719131864,30.115945682885695
KED-AFF-016921,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140696967112547,30.11587511258396
KED-AFF-016922,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14071421505287,30.1158045422596
KED-AFF-016923,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140731462952843,30.115733971912604
KED-AFF-016924,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14074871081246,30.115663401542978
KED-AFF-016925,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140765958631743,30.11559283115072
KED-AFF-016926,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140783206410653,30.11552226073583
KED-AFF-016927,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140800454149225,30.115451690298308
KED-AFF-016928,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140817701847457,30.11538111983815
KED-AFF-016929,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140833228518115,30.115310113921495
KED-AFF-016930,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140842765281295,30.115237592469132
KED-AFF-016931,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140852302002635,30.115165071005546
KED-AFF-016932,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140861838682167,30.11509254953074
KED-AFF-016933,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140871375319897,30.11502002804471
KED-AFF-016934,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14088091191581,30.11494750654747
KED-AFF-016935,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140890448469893,30.114874985039005
KED-AFF-016936,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140899984982177,30.11480246351932
KED-AFF-016937,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140909521452638,30.114729941988422
KED-AFF-016938,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140919057881284,30.11465742044631
KED-AFF-016939,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14092859426812,30.114584898892975
KED-AFF-016940,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.140938130613147,30.11451237732842
KED-AFF-016941,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14095082627266,30.114440992465337
KED-AFF-016942,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141005477454176,30.11441388484381
